Model Yr,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,,,
2011,General Motors,GMC,CANYON CREW CAB 4WD,GMX,479,3.7,5,Auto(A4),16,21,18,19.6000,29.8000,23.1686,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,1,Derived 5-cycle label,5/3/2010,5293,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,CANYON CREW CAB 4WD,GMX,486,5.3,8,Auto(A4),14,19,16,17.1000,26.6000,20.3745,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2812,2812,,,,,,,,,,,,,,,,,,1,1,11,Small Pick-up Trucks 4WD,1,Derived 5-cycle label,5/14/2010,5324,,N,N,,,N,N,Engine Block Material - Aluminum,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,NISSAN,FRONTIER 4WD,NSX,183,4.0,6,Auto(A5),14,19,16,17.8620,26.7152,20.9925,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2812,2812,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,2,Derived 5-cycle label,9/10/2010,4768,,N,N,,,N,N,For Frontier 2WD/4WD and Xterra 2WD/4WD,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,NISSAN,FRONTIER 4WD,NSX,184,4.0,6,Manual(M6),15,20,17,19.1986,27.0639,22.0872,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,2,Derived 5-cycle label,9/10/2010,4764,,N,N,,,N,N,For Frontier 2WD/4WD and Xterra 2WD/4WD,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,SUZUKI,EQUATOR 4WD,NSX,482,4.0,6,Auto(A5),14,19,16,17.9458,26.2344,20.9201,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2812,2812,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,2,Derived 5-cycle label,9/10/2010,4761,,N,N,,,N,N,For Frontier 2WD/4WD and Xterra 2WD/4WD,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Toyota,TOYOTA,TACOMA 4WD,TYX,13,2.7,4,Auto(A4),18,21,19,22.8462,31.6473,26.1143,22.8462,21.2416,22.0951,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,P,Part-time 4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2367,2367,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,1,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,7/1/2010,4615,,N,N,,,N,N,APPLIED TO TACOMA 2WD/4WD,N,,Y,Intake,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Toyota,TOYOTA,TACOMA 4WD,TYX,14,2.7,4,Manual(M5),18,20,19,22.8000,30.2000,25.6256,22.8000,20.3000,21.6028,,NA,Naturally Aspirated,M,Manual,,5,N,N,P,Part-time 4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2367,2367,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,1,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,7/1/2010,4617,,N,N,,,N,N,,N,,Y,Intake,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Toyota,TOYOTA,TACOMA 4WD,TYX,17,4.0,6,Auto(A5),16,20,18,19.6000,28.3000,22.7468,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,P,Part-time 4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,1,Derived 5-cycle label,7/1/2010,4623,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Toyota,TOYOTA,TACOMA 4WD,TYX,18,4.0,6,Manual(M6),14,18,15,17.4000,24.4000,19.9793,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,P,Part-time 4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3002,3002,,,,,,,,,,,,,,,,,,2,2,11,Small Pick-up Trucks 4WD,1,Derived 5-cycle label,7/1/2010,4625,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,363,4.3,6,Auto(A4),15,20,17,18.6434,27.6727,21.8519,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/14/2010,4951,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,382,4.8,8,Auto(A4),14,19,16,17.0024,26.1187,20.1705,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,410/560,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2812,2812,10,14,12,12.8163,19.3315,15.1075,,,,310/420,E,Ethanol (E85),MPG,miles per gallon,3249,3249,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/14/2010,5449,,N,N,,,N,N,Engine Block Material - Iron,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,339,5.3,8,Auto(A6),15,21,17,18.1606,29.1209,21.8636,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,440/590,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,11,16,13,13.4,21.9907,16.2581,,,,330/450,E,Ethanol (E85),MPG,miles per gallon,2999,2999,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/14/2010,5272,,N,N,,,N,N,Engine Block Material - Iron Cylinder Deactivation - AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,368,6.2,8,Auto(A6),13,18,14,15.1974,24.9499,18.4412,12.5133,17.6543,14.4003,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3213,3213,9,13,11,11.048,18.6,13.5178,9.1006,13.4685,10.6557,290,E,Ethanol (E85),MPG,miles per gallon,3545,3545,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/17/2010,5343,,N,N,,,N,N,Engine Block Material - Aluminum,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,Chevrolet,C15 SILVERADO 2WD HYBRID,GMX,329,6.0,8,Auto(AV),20,23,21,25.8000,32.8000,28.5410,19.8000,22.9000,21.0844,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,R,"2-Wheel Drive, Rear",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2142,2142,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Vehicle Specific 5-cycle label,6/21/2010,5434,,N,N,,,N,N,,Y,Active Fuel Management,Y,Late intake valve closing,N,,Battery(s),,1,NiMH,,288,6.50,45.0,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1,"DC Permanent Magnet, brushless",,30,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,CS-5C,Charge Sustaining 5-cycle,,,,,,,,
2011,General Motors,Chevrolet,C15 SILVERADO 2WD XFE,GMX,349,5.3,8,Auto(A6),15,22,18,19.1000,30.4000,22.9366,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,480,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,11,16,13,13.9,22.5,16.7874,,,,340,E,Ethanol (E85),MPG,miles per gallon,2999,2999,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/14/2010,5298,,N,N,,,N,N,Engine Block Material - Iron Cylinder Deactivation - AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Chrysler Group LLC,Dodge,Dakota 2WD,CRX,50,3.7,6,Auto(A4),15,20,17,18.1000,28.1000,21.5513,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,7/5/2010,5172,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Chrysler Group LLC,Dodge,Dakota 2WD,CRX,52,4.7,8,Auto(A5),14,19,16,17.3000,25.7000,20.2833,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",85,,350,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2812,2812,9,13,10,11,17.9,13.3085,,,,220,E,Ethanol (E85),MPG,miles per gallon,3900,3900,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,7/5/2010,5842,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Chrysler Group LLC,Dodge,Ram 1500 2WD,CRX,55,3.7,6,Auto(A4),14,20,16,17.7000,27.8000,21.1593,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2812,2812,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,6/28/2010,5171,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Chrysler Group LLC,Dodge,Ram 1500 2WD,CRX,56,4.7,8,Auto(A5),14,19,15,16.7000,25.6000,19.7972,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",85,,480,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3002,3002,9,13,10,10.7,17.2,12.8925,,,,320,E,Ethanol (E85),MPG,miles per gallon,3900,3900,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,6/28/2010,5841,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Chrysler Group LLC,Dodge,Ram 1500 2WD,CRX,58,5.7,8,Auto(A5),14,20,16,17.0000,27.2000,20.4511,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",,,,GM,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2906,2906,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,6/28/2010,5850,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,F150 PICKUP 2WD,FMX,157,3.5,6,Auto(A6),16,22,18,20.1448,30.9044,23.8872,20.1448,30.9044,23.8872,,TC,Turbocharged,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,SIDI; ,2,2,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,1/3/2011,9482,,N,N,,,N,N,3.5L F150,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,F150 PICKUP 2WD,FMX,144,3.5,6,Auto(S6),16,22,18,20.1296,30.8857,23.8704,20.1296,30.8857,23.8704,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,SIDI; ,2,2,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,1/3/2011,9483,,N,N,,,N,N,3.5L F150,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,F150 PICKUP 2WD,FMX,140,6.2,8,Auto(S6),13,18,14,15.4752,24.1975,18.4714,15.4752,24.1975,18.4714,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3213,3213,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,11/3/2010,9489,,N,N,,,N,N,,N,,Y,VCT Cam Torque Actuated,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,FMX,152,3.7,6,Auto(A6),17,23,19,20.6893,31.3641,24.4311,20.6893,31.3641,24.4311,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,490,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2367,2367,12,17,14,15.154,23.1366,17.9392,15.154,23.1366,17.9392,360,E,Ethanol (E85),MPG,miles per gallon,2785,2785,FFV; ,2,2,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,11/3/2010,9484,,N,N,,,N,N,,N,,Y,Dual Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,FMX,135,3.7,6,Auto(S6),17,23,19,20.6891,31.3639,24.4309,20.6891,31.3639,24.4309,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,490,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2367,2367,12,17,14,15.1539,23.1365,17.9391,15.1539,23.1365,17.9391,360,E,Ethanol (E85),MPG,miles per gallon,2785,2785,FFV; ,2,2,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,11/3/2010,9439,,N,N,,,N,N,,N,,Y,Dual Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,FMX,154,5.0,8,Auto(A6),15,21,17,18.7127,28.7160,22.1914,18.7127,28.7160,22.1914,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,440,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,11,15,13,13.9096,21.1096,16.4316,13.9096,21.1096,16.4316,340,E,Ethanol (E85),MPG,miles per gallon,2999,2999,FFV; ,2,2,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,11/3/2010,9485,,N,N,,,N,N,,N,,Y,Dual Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,FMX,139,5.0,8,Auto(S6),15,21,17,18.7042,28.7009,22.1808,18.7042,28.7009,22.1808,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,440,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,11,15,13,13.9035,21.0993,16.4241,13.9035,21.0993,16.4241,340,E,Ethanol (E85),MPG,miles per gallon,2999,2999,FFV; ,2,2,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,11/3/2010,9488,,N,N,,,N,N,,N,,Y,Dual Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,C15 SIERRA 2WD,GMX,365,4.3,6,Auto(A4),15,20,17,18.6477,27.6778,21.8566,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/14/2010,4953,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,C15 SIERRA 2WD,GMX,383,4.8,8,Auto(A4),14,19,16,16.9467,26.0787,20.1166,,,,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,410/560,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2812,2812,10,14,12,12.7765,19.3075,15.0705,,,,310/420,E,Ethanol (E85),MPG,miles per gallon,3249,3249,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/14/2010,5450,,N,N,,,N,N,Engine Block Material - Iron,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,C15 SIERRA 2WD,GMX,344,5.3,8,Auto(A6),15,21,17,18.1701,29.1399,21.8760,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,440/590,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,11,16,13,13.4,22.0049,16.2615,,,,330/450,E,Ethanol (E85),MPG,miles per gallon,2999,2999,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/14/2010,5275,,N,N,,,N,N,Engine Block Material - Iron Cylinder Deactivation - AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,C15 SIERRA 2WD,GMX,370,6.2,8,Auto(A6),13,18,14,15.1974,24.9499,18.4412,12.5133,17.6543,14.4003,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3213,3213,9,13,11,11.048,18.6,13.5178,9.1006,13.4685,10.6557,290,E,Ethanol (E85),MPG,miles per gallon,3545,3545,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/17/2010,5344,,N,N,,,N,N,Engine Block Material - Aluminum,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
